Latitude,Longitude,Month,Mean Power Proportion,SW_DWN,LW_DWN,SW_DIFF,SW_DNI,Cloud,Clearness,Humidity,Precipitation,Temp
35.35,-117.95,apr,0.2231308824899823,6.58,6.94,1.79,7.46,33.47,0.66,61.93,1.21,10.38
35.35,-117.95,apr,0.2862655865823674,6.58,6.94,1.79,7.46,33.47,0.66,61.93,1.21,10.38
35.35,-117.95,may,0.2164211163917622,7.77,7.6,1.7,8.94,26.87,0.7,43.58,0.12,18.26
35.35,-117.95,may,0.3060482525465402,7.77,7.6,1.7,8.94,26.87,0.7,43.58,0.12,18.26
35.35,-117.95,jun,0.21756639642158232,8.19,8.22,1.69,9.38,24.16,0.71,30.2,0.05,24.34
35.35,-117.95,jun,0.31009571478749554,8.19,8.22,1.69,9.38,24.16,0.71,30.2,0.05,24.34
35.35,-117.95,jul,0.21424028515515797,7.69,9.16,1.69,8.6,27.44,0.68,29.06,0.38,27.94
35.35,-117.95,jul,0.2897262469265893,7.69,9.16,1.69,8.6,27.44,0.68,29.06,0.38,27.94
35.35,-117.95,aug,0.21340136054421768,7.86,8.01,0.89,10.79,4.35,0.76,22.96,0.04,24.39
35.35,-117.95,aug,0.30429992096944153,7.86,8.01,0.89,10.79,4.35,0.76,22.96,0.04,24.39
35.35,-117.95,sep,0.2158862175006989,6.41,7.82,1.08,8.91,13.19,0.73,24.35,0.17,21.28
35.35,-117.95,sep,0.281778626624517,6.41,7.82,1.08,8.91,13.19,0.73,24.35,0.17,21.28
35.35,-117.95,oct,0.1965567048737303,4.87,7.07,0.89,7.89,23.52,0.7,43.92,0.67,13.17
35.35,-117.95,oct,0.2576108623112048,4.87,7.07,0.89,7.89,23.52,0.7,43.92,0.67,13.17
35.35,-117.95,nov,0.1768374336035784,3.65,6.73,0.89,6.64,33.12,0.68,42.37,0.05,9.94
35.35,-117.95,nov,0.2193831225851774,3.65,6.73,0.89,6.64,33.12,0.68,42.37,0.05,9.94
35.35,-117.95,dec,0.15272365110427732,3.0,6.24,0.82,5.87,35.34,0.65,48.13,0.96,5.01
35.35,-117.95,dec,0.19130049174569722,3.0,6.24,0.82,5.87,35.34,0.65,48.13,0.96,5.01
34.05,-118.15,jan,0.1367582993952857,3.32,6.3,0.88,6.01,35.58,0.64,57.5,1.21,11.68
34.05,-118.15,feb,0.15938078489448354,4.32,6.45,1.18,6.76,40.68,0.65,48.58,1.96,13.2
34.05,-118.15,mar,0.15994292237442922,4.78,6.62,1.83,5.35,58.22,0.57,70.07,2.27,10.38
34.05,-118.15,apr,0.17137757620634333,5.72,7.13,1.94,6.04,47.76,0.57,72.61,1.72,13.4
34.05,-118.15,may,0.1836890657781069,7.32,7.63,1.69,8.35,31.73,0.66,64.43,0.57,18.15
34.05,-118.15,jun,0.19324092928544984,7.86,8.22,1.65,9.05,25.7,0.68,54.18,0.02,22.77
34.05,-118.15,jul,0.20169026903615944,7.72,8.92,1.63,8.79,22.3,0.69,49.27,0.07,26.73
34.05,-118.15,aug,0.20202440454152784,7.71,7.85,0.94,10.42,8.38,0.75,50.94,0.0,23.16
34.05,-118.15,sep,0.19244215105516474,6.32,7.79,1.17,8.56,14.89,0.71,44.91,0.04,22.61
34.05,-118.15,oct,0.16101104529186722,4.83,7.04,0.94,7.68,24.0,0.68,54.99,0.07,17.73
34.05,-118.15,nov,0.144086140935456,3.68,6.81,0.94,6.48,29.59,0.67,45.51,0.13,16.48
34.05,-118.15,dec,0.13330556583981243,3.08,6.31,0.85,5.94,32.77,0.65,48.34,0.63,11.95
33.75,-117.25,jan,0.14969251730740904,3.56,6.9,0.88,6.3,30.59,0.66,51.55,0.99,10.18
33.75,-117.25,feb,0.17041390484607452,4.38,7.11,1.43,6.15,45.29,0.65,42.61,1.62,12.06
33.75,-117.25,mar,0.16329061717484164,5.05,7.19,1.94,5.39,56.51,0.59,67.0,1.88,9.39
33.75,-117.25,apr,0.1898214022683753,5.95,7.57,2.02,6.09,46.37,0.59,66.73,1.41,13.06
33.75,-117.25,may,0.2086124613345117,6.43,8.21,2.08,6.28,51.8,0.58,54.98,0.31,19.15
33.75,-117.25,jun,0.21033031374281927,7.14,8.43,1.87,7.43,41.94,0.62,42.21,0.06,24.45
33.75,-117.25,jul,0.2036511268228016,7.32,8.81,1.88,7.6,32.34,0.65,40.45,0.29,28.74
33.75,-117.25,aug,0.21499558108705258,7.26,8.27,1.31,8.78,24.35,0.7,39.61,0.01,24.69
33.75,-117.25,sep,0.1999097805273236,6.1,8.16,1.31,7.7,23.89,0.68,34.33,0.12,23.78
33.75,-117.25,oct,0.16856900869052877,4.6,7.75,1.18,6.52,32.19,0.63,48.54,0.07,17.14
33.75,-117.25,nov,0.15556856679923406,3.68,7.52,0.97,6.22,32.34,0.65,39.61,0.08,15.35
33.75,-117.25,dec,0.14694063926940637,3.22,6.87,0.86,6.0,26.46,0.65,43.05,0.53,10.06
33.75,-117.75,jan,0.14381633345674444,3.56,6.9,0.88,6.3,30.59,0.66,51.55,0.99,10.18
33.75,-117.75,feb,0.17120958287054178,4.38,7.11,1.43,6.15,45.29,0.65,42.61,1.62,12.06
33.75,-117.75,mar,0.16025839195359745,5.05,7.19,1.94,5.39,56.51,0.59,67.0,1.88,9.39
33.75,-117.75,apr,0.17620526348266077,5.95,7.57,2.02,6.09,46.37,0.59,66.73,1.41,13.06
33.75,-117.75,may,0.176509009009009,6.43,8.21,2.08,6.28,51.8,0.58,54.98,0.31,19.15
33.75,-117.75,jun,0.18905235715167226,7.14,8.43,1.87,7.43,41.94,0.62,42.21,0.06,24.45
33.75,-117.75,jul,0.20785372701468594,7.32,8.81,1.88,7.6,32.34,0.65,40.45,0.29,28.74
33.75,-117.75,aug,0.20596754288535113,7.26,8.27,1.31,8.78,24.35,0.7,39.61,0.01,24.69
33.75,-117.75,sep,0.20089149080587437,6.1,8.16,1.31,7.7,23.89,0.68,34.33,0.12,23.78
33.75,-117.75,oct,0.16550613970134517,4.6,7.75,1.18,6.52,32.19,0.63,48.54,0.07,17.14
33.75,-117.75,nov,0.14894437245464642,3.68,7.52,0.97,6.22,32.34,0.65,39.61,0.08,15.35
33.75,-117.75,dec,0.13920183882512652,3.22,6.87,0.86,6.0,26.46,0.65,43.05,0.53,10.06
37.05,-121.55,jan,0.1098814687975647,2.33,6.94,1.08,3.42,54.89,0.5,85.29,2.75,8.02
37.05,-121.55,feb,0.14689478691019786,3.64,6.77,1.09,5.64,39.1,0.59,77.44,1.66,9.27
37.05,-121.55,mar,0.14360730593607304,3.98,7.19,2.12,3.58,73.23,0.49,84.67,4.38,7.73
37.05,-121.55,apr,0.16533656773211566,4.94,7.58,2.12,4.31,62.98,0.5,83.3,3.07,11.72
37.05,-121.55,may,0.2254370243531202,7.73,7.26,1.65,9.2,23.6,0.7,70.14,0.68,16.16
37.05,-121.55,jun,0.23209741248097415,8.05,7.7,1.57,9.62,22.69,0.7,56.77,0.03,21.25
37.05,-121.55,jul,0.23543664383561644,8.21,7.93,1.25,10.28,11.67,0.73,40.12,0.03,26.39
37.05,-121.55,aug,0.2166194824961948,7.56,7.59,1.0,10.25,9.33,0.74,49.45,0.01,22.23
37.05,-121.55,sep,0.19809836377473367,6.08,7.5,1.08,8.5,12.6,0.71,46.23,0.03,20.98
37.05,-121.55,oct,0.16531830289193306,4.35,7.32,0.98,6.95,23.67,0.65,52.82,0.15,16.25
37.05,-121.55,nov,0.12272507610350077,2.66,7.29,1.0,4.45,50.34,0.53,74.57,1.03,11.6
37.05,-121.55,dec,0.1020955098934551,2.23,6.8,0.87,3.99,50.49,0.53,66.64,2.33,8.2
32.75,-114.85,jan,0.17442709284627095,3.84,6.81,0.91,6.81,29.29,0.69,35.34,0.01,12.41
32.75,-114.85,feb,0.18750395738203957,4.64,7.13,1.42,6.46,44.96,0.67,26.94,0.03,14.92
32.75,-114.85,mar,0.1940451293759513,5.68,7.36,1.77,6.61,47.9,0.66,47.91,0.32,14.29
32.75,-114.85,apr,0.22706263318112632,7.35,7.7,1.52,8.8,29.02,0.73,39.82,0.02,19.43
32.75,-114.85,may,0.21429687975646877,8.23,8.4,1.51,9.74,24.08,0.74,30.46,0.16,26.24
32.75,-114.85,jun,0.19909010654490106,8.04,9.39,1.75,8.84,31.37,0.7,23.73,0.06,32.55
32.75,-114.85,jul,0.19949520547945204,7.41,10.56,2.08,7.42,39.56,0.66,32.36,0.07,35.9
32.75,-114.85,aug,0.1955417808219178,7.46,9.91,1.37,8.89,24.18,0.72,32.11,0.3,33.27
32.75,-114.85,sep,0.20518774733637743,6.44,9.24,1.15,8.46,20.84,0.71,29.68,0.38,29.67
32.75,-114.85,oct,0.18980494672754947,5.16,8.14,1.06,7.66,28.66,0.7,37.07,0.42,21.84
32.75,-114.85,nov,0.17397252663622523,4.08,7.51,0.83,7.23,26.54,0.7,30.68,0.0,17.92
32.75,-114.85,dec,0.1633537290715373,3.48,6.74,0.83,6.51,28.72,0.68,33.78,0.03,11.14
37.45,-122.15,jan,0.10159165035877363,2.43,7.32,1.11,3.61,59.3,0.52,88.5,2.6,8.23
37.45,-122.15,feb,0.13508969341161123,3.48,7.18,1.2,5.07,47.82,0.57,82.35,1.8,9.06
37.45,-122.15,mar,0.13647667971298108,4.12,7.46,2.12,3.84,76.37,0.51,86.13,4.78,7.86
37.45,-122.15,apr,0.15732305936073063,4.64,7.87,2.26,3.66,72.77,0.47,86.08,3.35,11.36
37.45,-122.15,may,0.21772015655577295,7.01,7.65,2.08,7.37,45.93,0.63,80.97,0.58,14.2
37.45,-122.15,jun,0.21218281148075668,6.83,8.15,2.23,6.66,51.18,0.59,70.78,0.03,18.18
37.45,-122.15,jul,0.22533431180691457,7.1,8.23,2.19,7.19,41.56,0.63,58.72,0.0,21.76
37.45,-122.15,aug,0.20545009784735813,5.76,8.41,2.08,5.69,56.45,0.56,62.72,0.0,19.25
37.45,-122.15,sep,0.18231001304631442,4.73,8.21,1.68,5.25,52.33,0.55,58.87,0.03,18.75
37.45,-122.15,oct,0.14606490541422046,3.69,7.86,1.28,4.94,47.14,0.55,60.82,0.19,15.32
37.45,-122.15,nov,0.11414709719504242,2.65,7.64,1.15,3.92,58.68,0.53,80.41,1.28,11.27
37.45,-122.15,dec,0.0921762883235486,2.12,7.25,0.87,3.62,56.98,0.5,72.95,2.35,7.9
34.45,-117.85,jan,0.17247600410027025,3.5,6.23,0.85,6.47,40.38,0.67,59.23,1.19,7.88
34.45,-117.85,jan,0.2148770635756937,3.5,6.23,0.85,6.47,40.38,0.67,59.23,1.19,7.88
34.45,-117.85,feb,0.18926940639269405,4.41,6.41,1.25,6.69,46.03,0.67,45.51,1.8,9.98
34.45,-117.85,feb,0.23789888479100801,4.41,6.41,1.25,6.69,46.03,0.67,45.51,1.8,9.98
34.45,-117.85,mar,0.19024694809430623,5.02,6.51,1.85,5.59,56.3,0.6,67.9,2.18,7.75
34.45,-117.85,mar,0.245636195995785,5.02,6.51,1.85,5.59,56.3,0.6,67.9,2.18,7.75
34.45,-117.85,apr,0.22011415525114156,6.31,6.88,1.76,7.07,37.38,0.63,68.33,1.55,12.02
34.45,-117.85,apr,0.2862348524762909,6.31,6.88,1.76,7.07,37.38,0.63,68.33,1.55,12.02
34.45,-117.85,may,0.22368884540117417,7.66,7.46,1.56,8.96,23.57,0.69,53.22,0.35,19.3
34.45,-117.85,may,0.3084898577449947,7.66,7.46,1.56,8.96,23.57,0.69,53.22,0.35,19.3
34.45,-117.85,jun,0.2144874662193645,8.0,8.09,1.56,9.35,24.43,0.7,39.03,0.01,24.97
34.45,-117.85,jun,0.3079888918159466,8.0,8.09,1.56,9.35,24.43,0.7,39.03,0.01,24.97
34.45,-117.85,jul,0.20715520454757244,7.45,9.04,1.71,8.22,33.14,0.66,33.63,0.11,29.53
34.45,-117.85,jul,0.2859152177730945,7.45,9.04,1.71,8.22,33.14,0.66,33.63,0.11,29.53
34.45,-117.85,aug,0.2194695275370422,7.78,7.9,0.9,10.56,8.67,0.75,33.43,0.0,25.22
34.45,-117.85,aug,0.30340577801194246,7.78,7.9,0.9,10.56,8.67,0.75,33.43,0.0,25.22
34.45,-117.85,sep,0.21178524834591372,6.37,7.76,1.07,8.8,15.64,0.72,29.1,0.11,23.43
34.45,-117.85,sep,0.28065331928345627,6.37,7.76,1.07,8.8,15.64,0.72,29.1,0.11,23.43
34.45,-117.85,oct,0.1973110614108657,4.91,6.96,0.91,7.85,24.22,0.69,46.19,0.12,15.9
34.45,-117.85,oct,0.2531596856340007,4.91,6.96,0.91,7.85,24.22,0.69,46.19,0.12,15.9
34.45,-117.85,nov,0.18333170254403133,3.77,6.77,0.87,6.83,32.21,0.68,40.91,0.07,13.17
34.45,-117.85,nov,0.23084189497716898,3.77,6.77,0.87,6.83,32.21,0.68,40.91,0.07,13.17
34.45,-117.85,dec,0.15865786040443575,3.2,6.25,0.82,6.28,36.12,0.67,47.59,0.6,7.88
34.45,-117.85,dec,0.20206423428170003,3.2,6.25,0.82,6.28,36.12,0.67,47.59,0.6,7.88
36.45,-119.25,jan,0.10747119303729581,2.44,7.17,1.2,3.46,58.33,0.5,71.85,4.26,9.09
36.45,-119.25,feb,0.16156446324047685,3.97,6.96,1.17,6.14,40.72,0.63,61.16,1.91,11.3
36.45,-119.25,mar,0.14414184364561308,4.06,7.24,2.13,3.67,69.68,0.5,74.69,4.34,8.68
36.45,-119.25,apr,0.17145260641721063,5.42,7.89,2.18,5.02,59.96,0.55,76.58,4.26,13.82
36.45,-119.25,may,0.21355689375134077,7.58,7.9,1.76,8.67,24.65,0.68,57.74,0.81,20.95
36.45,-119.25,jun,0.22280377555085648,8.2,8.67,1.68,9.51,24.56,0.71,39.94,0.16,27.06
36.45,-119.25,jul,0.2139773528240017,8.07,9.28,1.36,9.7,17.87,0.72,24.87,0.41,32.63
36.45,-119.25,aug,0.2125702552787227,7.64,8.44,1.01,10.3,7.37,0.75,26.2,0.19,28.12
36.45,-119.25,sep,0.2090595599276761,6.3,8.29,1.06,8.78,11.65,0.72,24.52,0.09,25.93
36.45,-119.25,oct,0.16790758787655907,4.44,7.74,1.04,6.93,26.07,0.65,40.91,0.53,18.53
36.45,-119.25,nov,0.12465830038920045,2.92,7.57,1.09,4.73,49.14,0.56,45.62,0.26,14.36
36.45,-119.25,dec,0.10778638411326652,2.37,7.08,0.9,4.14,53.94,0.54,51.47,1.48,9.67
37.15,-122.15,jan,0.09999372146118722,2.43,7.32,1.11,3.61,59.3,0.52,87.16,2.84,9.29
37.15,-122.15,feb,0.14122146118721463,3.48,7.18,1.2,5.07,47.82,0.57,80.91,1.93,9.91
37.15,-122.15,mar,0.13558390410958904,4.12,7.46,2.12,3.84,76.37,0.51,85.2,5.04,8.65
37.15,-122.15,apr,0.15315867579908674,4.64,7.87,2.26,3.66,72.77,0.47,85.25,3.58,11.57
37.15,-122.15,may,0.21618873668188734,7.01,7.65,2.08,7.37,45.93,0.63,80.83,0.71,13.89
37.15,-122.15,jun,0.21873154490106547,6.83,8.15,2.23,6.66,51.18,0.59,75.23,0.04,16.76
37.15,-122.15,jul,0.23176978691019787,7.1,8.23,2.19,7.19,41.56,0.63,67.91,0.01,19.19
37.15,-122.15,aug,0.2059644216133942,5.76,8.41,2.08,5.69,56.45,0.56,70.94,0.01,17.39
37.15,-122.15,sep,0.1914640410958904,4.73,8.21,1.68,5.25,52.33,0.55,66.74,0.03,17.22
37.15,-122.15,oct,0.1547140410958904,3.69,7.86,1.28,4.94,47.14,0.55,65.23,0.14,15.22
37.15,-122.15,nov,0.1226693302891933,2.65,7.64,1.15,3.92,58.68,0.53,80.36,1.22,12.04
37.15,-122.15,dec,0.09784094368340945,2.12,7.25,0.87,3.62,56.98,0.5,73.04,2.8,9.35
34.45,-119.65,jan,0.13667694063926938,3.24,6.59,0.96,5.75,35.47,0.62,65.69,1.83,8.92
34.45,-119.65,feb,0.16400978473581215,4.26,6.73,1.19,6.59,40.17,0.64,55.03,2.14,10.4
34.45,-119.65,mar,0.1552493476842792,4.6,6.86,1.95,4.97,60.52,0.55,76.18,2.68,6.96
34.45,-119.65,apr,0.15562801696020875,5.67,7.32,2.09,5.7,51.52,0.57,77.56,2.51,10.82
34.45,-119.65,may,0.18123825831702542,6.9,7.68,1.83,7.72,38.73,0.62,60.32,0.66,17.87
34.45,-119.65,jun,0.1993525766470972,7.57,8.15,1.77,8.58,30.61,0.66,43.4,0.0,23.6
34.45,-119.65,jul,0.2164424331376386,7.69,8.69,1.66,8.88,25.65,0.68,36.67,0.04,27.84
34.45,-119.65,aug,0.20137018917155905,7.57,7.67,1.14,9.97,13.98,0.73,41.92,0.01,23.02
34.45,-119.65,sep,0.19280724070450095,6.17,7.77,1.34,8.0,21.5,0.69,37.74,0.02,21.81
34.45,-119.65,oct,0.16517726679712982,4.74,7.17,1.02,7.34,24.03,0.67,51.84,0.18,15.51
34.45,-119.65,nov,0.15450358773646447,3.65,7.03,0.92,6.45,29.93,0.66,49.46,0.12,13.95
34.45,-119.65,dec,0.1347278212654925,2.99,6.58,0.82,5.85,32.68,0.63,54.88,0.79,9.39
34.15,-117.35,jan,0.14541721903078506,3.5,6.23,0.85,6.47,40.38,0.67,51.55,0.99,10.18
34.15,-117.35,feb,0.1671365444100751,4.41,6.41,1.25,6.69,46.03,0.67,42.61,1.62,12.06
34.15,-117.35,mar,0.1476914862277213,5.02,6.51,1.85,5.59,56.3,0.6,67.0,1.88,9.39
34.15,-117.35,apr,0.1862763293563117,6.31,6.88,1.76,7.07,37.38,0.63,66.73,1.41,13.06
34.15,-117.35,may,0.21043010752688168,7.66,7.46,1.56,8.96,23.57,0.69,54.98,0.31,19.15
34.15,-117.35,jun,0.224597142436294,8.0,8.09,1.56,9.35,24.43,0.7,42.21,0.06,24.45
34.15,-117.35,jul,0.20636176167329504,7.45,9.04,1.71,8.22,33.14,0.66,40.45,0.29,28.74
34.15,-117.35,aug,0.2190620857269112,7.78,7.9,0.9,10.56,8.67,0.75,39.61,0.01,24.69
34.15,-117.35,sep,0.20831344822506997,6.37,7.76,1.07,8.8,15.64,0.72,34.33,0.12,23.78
34.15,-117.35,oct,0.17310944174399767,4.91,6.96,0.91,7.85,24.22,0.69,48.54,0.07,17.14
34.15,-117.35,nov,0.15600456621004563,3.77,6.77,0.87,6.83,32.21,0.68,39.61,0.08,15.35
34.15,-117.35,dec,0.1389821770511121,3.2,6.25,0.82,6.28,36.12,0.67,43.05,0.53,10.06
34.15,-117.85,jan,0.13963038380846599,3.5,6.23,0.85,6.47,40.38,0.67,57.5,1.21,11.68
34.15,-117.85,feb,0.16133561643835614,4.41,6.41,1.25,6.69,46.03,0.67,48.58,1.96,13.2
34.15,-117.85,mar,0.1551997716894977,5.02,6.51,1.85,5.59,56.3,0.6,70.07,2.27,10.38
34.15,-117.85,apr,0.17979344070097494,6.31,6.88,1.76,7.07,37.38,0.63,72.61,1.72,13.4
34.15,-117.85,may,0.19392123287671234,7.66,7.46,1.56,8.96,23.57,0.69,64.43,0.57,18.15
34.15,-117.85,jun,0.20655220288781936,8.0,8.09,1.56,9.35,24.43,0.7,54.18,0.02,22.77
34.15,-117.85,jul,0.20431182895223993,7.45,9.04,1.71,8.22,33.14,0.66,49.27,0.07,26.73
34.15,-117.85,aug,0.22073398741206957,7.78,7.9,0.9,10.56,8.67,0.75,50.94,0.0,23.16
34.15,-117.85,sep,0.20448244477354063,6.37,7.76,1.07,8.8,15.64,0.72,44.91,0.04,22.61
34.15,-117.85,oct,0.16820035789213875,4.91,6.96,0.91,7.85,24.22,0.69,54.99,0.07,17.73
34.15,-117.85,nov,0.15251203258052573,3.77,6.77,0.87,6.83,32.21,0.68,45.51,0.13,16.48
34.15,-117.85,dec,0.13887958163643097,3.2,6.25,0.82,6.28,36.12,0.67,48.34,0.63,11.95
36.95,-121.85,jan,0.1064996194824962,2.68,6.91,1.14,4.15,46.58,0.55,87.16,2.84,9.29
36.95,-121.85,feb,0.14908105022831047,3.86,6.79,1.06,6.09,36.61,0.61,80.91,1.93,9.91
36.95,-121.85,mar,0.14557210806697107,4.18,7.16,2.11,3.95,67.82,0.51,85.2,5.04,8.65
36.95,-121.85,apr,0.15293721461187215,4.79,7.57,2.21,3.99,64.21,0.48,85.25,3.58,11.57
36.95,-121.85,may,0.21271194824961948,7.46,7.3,1.86,8.35,33.51,0.67,80.83,0.71,13.89
36.95,-121.85,jun,0.20745624048706238,7.83,7.65,1.8,8.91,31.69,0.68,75.23,0.04,16.76
36.95,-121.85,jul,0.2219625190258752,7.83,7.96,1.84,8.93,27.04,0.7,67.91,0.01,19.19
36.95,-121.85,aug,0.18202492389649927,7.02,7.77,1.6,8.55,31.29,0.68,70.94,0.01,17.39
36.95,-121.85,sep,0.16725437595129378,5.72,7.68,1.41,7.31,30.37,0.66,66.74,0.03,17.22
36.95,-121.85,oct,0.15976674277016742,4.31,7.37,1.13,6.43,32.53,0.63,65.23,0.14,15.22
36.95,-121.85,nov,0.1282351598173516,3.0,7.22,1.03,4.98,43.14,0.58,80.36,1.22,12.04
36.95,-121.85,dec,0.10003158295281583,2.36,6.87,0.87,4.31,44.95,0.53,73.04,2.8,9.35
33.85,-117.25,jan,0.15060207688908528,3.56,6.9,0.88,6.3,30.59,0.66,51.55,0.99,10.18
33.85,-117.25,feb,0.17063485049344523,4.38,7.11,1.43,6.15,45.29,0.65,42.61,1.62,12.06
33.85,-117.25,mar,0.15865480925025774,5.05,7.19,1.94,5.39,56.51,0.59,67.0,1.88,9.39
33.85,-117.25,apr,0.19147149801148916,5.95,7.57,2.02,6.09,46.37,0.59,66.73,1.41,13.06
33.85,-117.25,may,0.20464317277949623,6.43,8.21,2.08,6.28,51.8,0.58,54.98,0.31,19.15
33.85,-117.25,jun,0.2134659007217558,7.14,8.43,1.87,7.43,41.94,0.62,42.21,0.06,24.45
33.85,-117.25,jul,0.20550559728973342,7.32,8.81,1.88,7.6,32.34,0.65,40.45,0.29,28.74
33.85,-117.25,aug,0.20840182648401825,7.26,8.27,1.31,8.78,24.35,0.7,39.61,0.01,24.69
33.85,-117.25,sep,0.20415451465606124,6.1,8.16,1.31,7.7,23.89,0.68,34.33,0.12,23.78
33.85,-117.25,oct,0.1700062601266755,4.6,7.75,1.18,6.52,32.19,0.63,48.54,0.07,17.14
33.85,-117.25,nov,0.15892804536750627,3.68,7.52,0.97,6.22,32.34,0.65,39.61,0.08,15.35
33.85,-117.25,dec,0.1433281779348947,3.22,6.87,0.86,6.0,26.46,0.65,43.05,0.53,10.06
33.85,-117.75,jan,0.143246482784154,3.56,6.9,0.88,6.3,30.59,0.66,51.55,0.99,10.18
33.85,-117.75,jan,0.18008159096371065,3.56,6.9,0.88,6.3,30.59,0.66,51.55,0.99,10.18
33.85,-117.75,feb,0.16652921757373815,4.38,7.11,1.43,6.15,45.29,0.65,42.61,1.62,12.06
33.85,-117.75,feb,0.21054860610430184,4.38,7.11,1.43,6.15,45.29,0.65,42.61,1.62,12.06
33.85,-117.75,mar,0.15960061088485747,5.05,7.19,1.94,5.39,56.51,0.59,67.0,1.88,9.39
33.85,-117.75,mar,0.20169610670511895,5.05,7.19,1.94,5.39,56.51,0.59,67.0,1.88,9.39
33.85,-117.75,apr,0.1755437800814513,5.95,7.57,2.02,6.09,46.37,0.59,66.73,1.41,13.06
33.85,-117.75,apr,0.22608207161739965,5.95,7.57,2.02,6.09,46.37,0.59,66.73,1.41,13.06
33.85,-117.75,may,0.1817168024188572,6.43,8.21,2.08,6.28,51.8,0.58,54.98,0.31,19.15
33.85,-117.75,may,0.22480371304974767,6.43,8.21,2.08,6.28,51.8,0.58,54.98,0.31,19.15
33.85,-117.75,jun,0.19113522769344687,7.14,8.43,1.87,7.43,41.94,0.62,42.21,0.06,24.45
33.85,-117.75,jun,0.24326832492189376,7.14,8.43,1.87,7.43,41.94,0.62,42.21,0.06,24.45
33.85,-117.75,jul,0.2062888744909293,7.32,8.81,1.88,7.6,32.34,0.65,40.45,0.29,28.74
33.85,-117.75,jul,0.2558188536409517,7.32,8.81,1.88,7.6,32.34,0.65,40.45,0.29,28.74
33.85,-117.75,aug,0.2023508268542515,7.26,8.27,1.31,8.78,24.35,0.7,39.61,0.01,24.69
33.85,-117.75,aug,0.2638978610910839,7.26,8.27,1.31,8.78,24.35,0.7,39.61,0.01,24.69
33.85,-117.75,sep,0.19871498210539307,6.1,8.16,1.31,7.7,23.89,0.68,34.33,0.12,23.78
33.85,-117.75,sep,0.25263920932468154,6.1,8.16,1.31,7.7,23.89,0.68,34.33,0.12,23.78
33.85,-117.75,oct,0.16562476860422065,4.6,7.75,1.18,6.52,32.19,0.63,48.54,0.07,17.14
33.85,-117.75,oct,0.20650144196106707,4.6,7.75,1.18,6.52,32.19,0.63,48.54,0.07,17.14
33.85,-117.75,nov,0.14647321979513758,3.68,7.52,0.97,6.22,32.34,0.65,39.61,0.08,15.35
33.85,-117.75,nov,0.19339473684210529,3.68,7.52,0.97,6.22,32.34,0.65,39.61,0.08,15.35
33.85,-117.75,dec,0.140682463285203,3.22,6.87,0.86,6.0,26.46,0.65,43.05,0.53,10.06
33.85,-117.75,dec,0.17474573419851,3.22,6.87,0.86,6.0,26.46,0.65,43.05,0.53,10.06
34.15,-119.15,jan,0.14688127853881278,3.24,6.59,0.96,5.75,35.47,0.62,69.8,2.22,14.17
34.15,-119.15,feb,0.17564246575342468,4.26,6.73,1.19,6.59,40.17,0.64,64.52,2.75,14.8
34.15,-119.15,mar,0.18136575342465755,4.6,6.86,1.95,4.97,60.52,0.55,76.24,3.12,12.16
34.15,-119.15,apr,0.18128812785388126,5.67,7.32,2.09,5.7,51.52,0.57,81.13,3.77,14.04
34.15,-119.15,may,0.1721648401826484,6.9,7.68,1.83,7.72,38.73,0.62,83.16,1.04,15.95
34.15,-119.15,jun,0.18735525114155252,7.57,8.15,1.77,8.58,30.61,0.66,77.64,0.01,18.65
34.15,-119.15,jul,0.2036,7.69,8.69,1.66,8.88,25.65,0.68,76.35,0.01,21.29
34.15,-119.15,aug,0.20020593607305937,7.57,7.67,1.14,9.97,13.98,0.73,77.95,0.03,19.81
34.15,-119.15,sep,0.19331552511415523,6.17,7.77,1.34,8.0,21.5,0.69,72.14,0.02,19.66
34.15,-119.15,oct,0.16728584474885846,4.74,7.17,1.02,7.34,24.03,0.67,70.3,0.16,18.32
34.15,-119.15,nov,0.15772237442922377,3.65,7.03,0.92,6.45,29.93,0.66,61.48,0.13,18.16
34.15,-119.15,dec,0.13614748858447487,2.99,6.58,0.82,5.85,32.68,0.63,62.12,1.05,15.26
37.35,-122.05,jan,0.102058871493803,2.43,7.32,1.11,3.61,59.3,0.52,88.5,2.6,8.23
37.35,-122.05,feb,0.13168786692759296,3.48,7.18,1.2,5.07,47.82,0.57,82.35,1.8,9.06
37.35,-122.05,mar,0.1328106653620352,4.12,7.46,2.12,3.84,76.37,0.51,86.13,4.78,7.86
37.35,-122.05,apr,0.15636007827788648,4.64,7.87,2.26,3.66,72.77,0.47,86.08,3.35,11.36
37.35,-122.05,may,0.2201614481409002,7.01,7.65,2.08,7.37,45.93,0.63,80.97,0.58,14.2
37.35,-122.05,jun,0.2241340508806262,6.83,8.15,2.23,6.66,51.18,0.59,70.78,0.03,18.18
37.35,-122.05,jul,0.23499429223744292,7.1,8.23,2.19,7.19,41.56,0.63,58.72,0.0,21.76
37.35,-122.05,aug,0.21088551859099805,5.76,8.41,2.08,5.69,56.45,0.56,62.72,0.0,19.25
37.35,-122.05,sep,0.19465753424657536,4.73,8.21,1.68,5.25,52.33,0.55,58.87,0.03,18.75
37.35,-122.05,oct,0.15425228310502284,3.69,7.86,1.28,4.94,47.14,0.55,60.82,0.19,15.32
